university	name	paper_count	affiliation_status	affiliations	topics	paper_ids	paper_titles	paper_years
USPN	Nouritza Torossian	1	unconfirmed	Université Sorbonne Paris Nord; Sorbonne Université; Université Paris Sciences et Lettres; Centre National de la Recherche Scientifique	Biomarker; Breast cancer; Cancer research; Chemotherapy; Gene expression profiling; Gene signature; Medicine; Oncology; Transcriptome; Triple-negative breast cancer	W4414915530	Reference-free RNA profiling predicts triple negative breast cancer chemoresistance to neoadjuvant treatment	2025
USPN	Seyed M. R. Modaresi	1	unconfirmed	Université Sorbonne Paris Nord; Centre National de la Recherche Scientifique; Laboratoire d'Informatique de Paris-Nord; Amirkabir University of Technology	Artificial intelligence; Computer science; Dimension (graph theory); Duration (music); Event (particle physics); Machine learning; Speech recognition	W4225264497	Multimodal Evaluation Method for Sound Event Detection	2022
USPN	Antoine Saab	1	unconfirmed	Université Sorbonne Paris Nord; Inserm; Sorbonne Université; Lebanese Hospital Geitaoui-University Medical Center; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé	Acinetobacter baumannii; Algorithm; Anomaly detection; Artificial intelligence; Computer science; Data mining; Gold standard (test); Isolation (microbiology); Machine learning; Warning system	W4410447130	Practical Approach for Evaluating Machine Learning Anomaly Detection Algorithms for Epidemic Early Warning Systems	2025
USPN	Cynthia Abi Khalil	1	unconfirmed	Université Sorbonne Paris Nord; Inserm; Sorbonne Université; Lebanese Hospital Geitaoui-University Medical Center; Laboratoire d'Informatique Médicale et d'Ingénierie des Connaissances en e-Santé	Acinetobacter baumannii; Algorithm; Anomaly detection; Artificial intelligence; Computer science; Data mining; Gold standard (test); Isolation (microbiology); Machine learning; Warning system	W4410447130	Practical Approach for Evaluating Machine Learning Anomaly Detection Algorithms for Epidemic Early Warning Systems	2025
UT	Kozeta Sevrani	4	confirmed	University of Tirana; University of Medicine Tirana	Affect (linguistics); Artificial intelligence; Blueprint; Business; Computer science; Data collection; Data mining; Data science; Emerging markets; Emerging technologies; Empirical evidence; Hospitality; Hospitality industry; Image (mathematics); Knowledge management; Marketing; Operationalization; Pipeline (software); Process (computing); Relevance (law); Resource (disambiguation); Service provider; Sharing economy; Survey data collection; Technology acceptance model; Tourism	W4417026910; W7128440946; W7117989499; W4415268218	Guest Acceptance of Smart and AI Technologies in Hospitality: Evidence from Behavioral and Financial Intentions in an Emerging Market (Albania); A Technological Blueprint for Smart and AI-Driven Hospitality in Emerging Tourism Markets: Evidence from Albania; Guest Acceptance of Smart and AI-Enabled Hotel Services in an Emerging Market: Evidence from Albania; From Ultrasound Image Collection to De-identification and Re-identification: A Practical Pipeline	2025; 2026; 2026; 2025
UT	Anxhela Ferhataj	3	confirmed	European University of Tirana; EU Business School, Geneva	Artificial intelligence; Business; Computer science; Corporate governance; Engineering ethics; Generalizability theory; Industry 4.0; Knowledge management; Perception; Perspective (graphical); Political science; Psychology; Robotics; Sociology; Tourism; Transparency (behavior); Workforce	W4406245123; W4405913001; W4411665163	Ethical concerns in AI development: analyzing students’ perspectives on robotics and society; CHALLANGES AND OPPORTUNITIES OF AI IMPLEMENTATION IN TOURISM: AN ETHICAL AND TECHNOLOGICAL PERSPECTIVE; Shaping the Future Workforce: Students' Perceptions on AI and Human-Centric Technologies in Industry 5.0	2025; 2024; 2025
UT	Fatmir Memaj	3	confirmed	University of Tirana	Artificial intelligence; Business; Computer science; Corporate governance; Engineering ethics; Generalizability theory; Industry 4.0; Knowledge management; Perception; Perspective (graphical); Political science; Psychology; Robotics; Sociology; Tourism; Transparency (behavior); Workforce	W4406245123; W4405913001; W4411665163	Ethical concerns in AI development: analyzing students’ perspectives on robotics and society; CHALLANGES AND OPPORTUNITIES OF AI IMPLEMENTATION IN TOURISM: AN ETHICAL AND TECHNOLOGICAL PERSPECTIVE; Shaping the Future Workforce: Students' Perceptions on AI and Human-Centric Technologies in Industry 5.0	2025; 2024; 2025
UT	Majlinda Godolja	3	confirmed	University of Tirana; University of Medicine Tirana	Affect (linguistics); Blueprint; Business; Emerging markets; Emerging technologies; Empirical evidence; Hospitality; Hospitality industry; Knowledge management; Marketing; Operationalization; Service provider; Sharing economy; Survey data collection; Technology acceptance model; Tourism	W4417026910; W7128440946; W7117989499	Guest Acceptance of Smart and AI Technologies in Hospitality: Evidence from Behavioral and Financial Intentions in an Emerging Market (Albania); A Technological Blueprint for Smart and AI-Driven Hospitality in Emerging Tourism Markets: Evidence from Albania; Guest Acceptance of Smart and AI-Enabled Hotel Services in an Emerging Market: Evidence from Albania	2025; 2026; 2026
UT	Tea Tavanxhiu	3	confirmed	University of Tirana; University of Medicine Tirana	Affect (linguistics); Blueprint; Business; Emerging markets; Emerging technologies; Empirical evidence; Hospitality; Hospitality industry; Knowledge management; Marketing; Operationalization; Service provider; Sharing economy; Survey data collection; Technology acceptance model; Tourism	W4417026910; W7128440946; W7117989499	Guest Acceptance of Smart and AI Technologies in Hospitality: Evidence from Behavioral and Financial Intentions in an Emerging Market (Albania); A Technological Blueprint for Smart and AI-Driven Hospitality in Emerging Tourism Markets: Evidence from Albania; Guest Acceptance of Smart and AI-Enabled Hotel Services in an Emerging Market: Evidence from Albania	2025; 2026; 2026
UT	Romina Muka	2	confirmed	University of Tirana; University of Medicine Tirana	Affect (linguistics); Business; Emerging markets; Emerging technologies; Hospitality; Hospitality industry; Marketing; Operationalization; Survey data collection; Technology acceptance model; Tourism	W4417026910; W7117989499	Guest Acceptance of Smart and AI Technologies in Hospitality: Evidence from Behavioral and Financial Intentions in an Emerging Market (Albania); Guest Acceptance of Smart and AI-Enabled Hotel Services in an Emerging Market: Evidence from Albania	2025; 2026
UT	Almina Doko	2	confirmed	University of Tirana; University of Medicine Tirana; Albanian University	Accounting; Audit; Business; Degree (music); Psychology	W4407604885; W4409274183	The Impact of AI and ML Tools on the Accounting and Auditing Profession: A Survey of Student Expectations; Empirical Study of the Degree of Knowledge of Standards and References in Financial Information - Case of Albania	2025; 2025
UT	Eliana Ibrahimi	2	confirmed	University of Tirana	Artificial intelligence; Atherosclerotic cardiovascular disease; Bioinformatics; Classifier (UML); Computer science; Data mining; Disease; Domain (mathematical analysis); Feature (linguistics); Feature selection; Interpretability; Machine learning; Medicine; Metabolomics; Pattern recognition (psychology); Random forest	W4404903329; W4414148337	Integrating Metabolomics Domain Knowledge with Explainable Machine Learning in Atherosclerotic Cardiovascular Disease Classification; Explainability in Microbiome-Based Models for CRC Prediction via Partial Dependence Plots	2024; 2025
UT	Inva Koçiaj	2	confirmed	University of Tirana	Context (archaeology); Curriculum; Digital economy; Digital literacy; Directive; European union; Law; Political science; Preparedness; Public relations; Variety (cybernetics); Work (physics); Workforce	W7118576169; W4413420839	Awareness and attitudes toward digital work platforms among Albanian students; Regulation of Platform Work in the EU: A Comparative Analysis of the Draft Directive of 2021 and the Directive (EU) 2024/2831	2025; 2025
UT	Enkelejda Koka	1	unconfirmed	University of Tirana; University of Medicine Tirana	Artificial intelligence; Computer science; Corporate governance; Engineering ethics; Generalizability theory; Political science; Psychology; Robotics; Sociology; Transparency (behavior)	W4406245123	Ethical concerns in AI development: analyzing students’ perspectives on robotics and society	2025
UT	Erika Grabocka	1	confirmed	University of Tirana	Business; Industrial organization; Information and Communications Technology; Knowledge management	W4406560865	AI-driven innovation within the ICT sector	2025
UT	Ervisa NDOKA	1	confirmed	University of Tirana	Business; Industrial organization; Information and Communications Technology; Knowledge management	W4406560865	AI-driven innovation within the ICT sector	2025
UT	Kreshnik Vukatana	1	confirmed	University of Tirana	Computer science; Exploratory analysis; Exploratory factor analysis; Factor (programming language); Geography; Latent Dirichlet allocation; Topic model	W4410481635	Analyzing the Ecosystem Contexts in the AI Literature Using Latent Dirichlet Allocation and Exploratory Factor Analysis	2025
UT	Elira Hoxha	1	confirmed	University of Tirana	Computer science; Exploratory analysis; Exploratory factor analysis; Factor (programming language); Geography; Latent Dirichlet allocation; Topic model	W4410481635	Analyzing the Ecosystem Contexts in the AI Literature Using Latent Dirichlet Allocation and Exploratory Factor Analysis	2025
UT	Erinda Ballanca	1	confirmed	University of Tirana	Convention; Corporate governance; Digital literacy; Digital rights; Digital transformation; Human rights; Information ethics; Political science; Public relations; Public service	W7117587373	Between ethics and algorithms: protecting rights in the digital era	2025
UT	Matilda Naço	1	confirmed	University of Tirana	Blueprint; Business; Empirical evidence; Hospitality; Hospitality industry; Knowledge management; Marketing; Service provider; Sharing economy; Tourism	W7128440946	A Technological Blueprint for Smart and AI-Driven Hospitality in Emerging Tourism Markets: Evidence from Albania	2026
UT	Emiranda Loka	1	confirmed	University of Tirana	Artificial intelligence; Big data; Computer science; Creative visualization; Data science; Data visualization; Face (sociological concept); Information visualization; Scalability; Visualization	W7131275768	BIG DATA VISUALIZATION THROUGH AI AND ANALYTICAL TECHNIQUES	2025
UT	Alda Kika	1	confirmed	University of Tirana	Artificial intelligence; Big data; Computer science; Creative visualization; Data science; Data visualization; Face (sociological concept); Information visualization; Scalability; Visualization	W7131275768	BIG DATA VISUALIZATION THROUGH AI AND ANALYTICAL TECHNIQUES	2025
UT	Nertila Çika	1	confirmed	University of Tirana	Action plan; Conceptual framework; Curriculum; Digital literacy; Digital transformation; Higher education; Knowledge management; Political science; Process (computing); Sociology	W4416102023	Digital transformation and AI integration in accounting education: Evidence from Albania	2025
UT	Pjereta Agalliu	1	confirmed	University of Tirana	Environmental ethics; Human rights; Philosophy; Political science; Software deployment	W4412933679	A hermeneutical analysis of human rights protections in the deployment and regulation of AI systems in the Western Balkans	2025
UT	Anjeza Liçenji	1	confirmed	University of Tirana	Environmental ethics; Human rights; Philosophy; Political science; Software deployment	W4412933679	A hermeneutical analysis of human rights protections in the deployment and regulation of AI systems in the Western Balkans	2025
UT	Ariola Bacu	1	unconfirmed	University of Tirana; University of Medicine Tirana	Accountability; Agency (philosophy); Artificial intelligence; Autonomy; Bioethics; Economic Justice; Engineering ethics; Knowledge management; Robotics; Sociology	W4413074216	Artificial Intelligence and Humanoid Robotics: Bioethical Implications of Replacing Human Agency in Healthcare and beyond	2025
UT	Ornela Gordani	1	confirmed	University of Tirana	Accountability; Agency (philosophy); Artificial intelligence; Autonomy; Bioethics; Economic Justice; Engineering ethics; Knowledge management; Robotics; Sociology	W4413074216	Artificial Intelligence and Humanoid Robotics: Bioethical Implications of Replacing Human Agency in Healthcare and beyond	2025
UT	Xhilda Dhamo	1	confirmed	University of Tirana	Accountability; Agency (philosophy); Artificial intelligence; Autonomy; Bioethics; Economic Justice; Engineering ethics; Knowledge management; Robotics; Sociology	W4413074216	Artificial Intelligence and Humanoid Robotics: Bioethical Implications of Replacing Human Agency in Healthcare and beyond	2025
UT	Eglantina Kalluçi	1	confirmed	University of Tirana	Accountability; Agency (philosophy); Artificial intelligence; Autonomy; Bioethics; Economic Justice; Engineering ethics; Knowledge management; Robotics; Sociology	W4413074216	Artificial Intelligence and Humanoid Robotics: Bioethical Implications of Replacing Human Agency in Healthcare and beyond	2025
UT	Aida Meto	1	unconfirmed	University of Tirana; University of Modena and Reggio Emilia; Dr D Y Patil Dental College & Hospital; Dr. D.Y. Patil Vidyapeeth, Pune	Augmented reality; Computed tomography; Computer science; Cone beam computed tomography; Medical physics; Medicine; Virtual reality	W4411029021	The Integration of Cone Beam Computed Tomography, Artificial Intelligence, Augmented Reality, and Virtual Reality in Dental Diagnostics, Surgical Planning, and Education: A Narrative Review	2025
UT	Gerta Halilaj	1	unconfirmed	University of Tirana; University of Medicine Tirana	Augmented reality; Computed tomography; Computer science; Cone beam computed tomography; Medical physics; Medicine; Virtual reality	W4411029021	The Integration of Cone Beam Computed Tomography, Artificial Intelligence, Augmented Reality, and Virtual Reality in Dental Diagnostics, Surgical Planning, and Education: A Narrative Review	2025
UT	Kejsi Rizo	1	unconfirmed	University of Tirana; Mediterranean University	Artificial intelligence; Business; Computer science; Emerging technologies; Natural (archaeology); Set (abstract data type)	W4200523417	Implications of daily applied artificial intelligence and the future of our rights	2021
UT	Xhenis Sina	1	confirmed	University of Tirana	Context (archaeology); Curriculum; Digital economy; Digital literacy; European union; Preparedness; Public relations; Variety (cybernetics); Work (physics); Workforce	W7118576169	Awareness and attitudes toward digital work platforms among Albanian students	2025
UT	Marjeta Shaholli	1	confirmed	University of Tirana	Applications of artificial intelligence; Balance (ability); Business; Engineering ethics; Key (lock); Law; Legal ethics; Political science; Transparency (behavior); Work (physics)	W7123352955	Artificial intelligence in the legal system: Regulation and ethics	2025
UT	Eneida Sema	1	confirmed	University of Tirana	Directive; Law; Political science	W4413420839	Regulation of Platform Work in the EU: A Comparative Analysis of the Draft Directive of 2021 and the Directive (EU) 2024/2831	2025
UT	Majlinda Abdiu	1	confirmed	University of Tirana	Big data; Business; Corporate governance; Humanity; Political science; Politics; Urban planning	W4213168039	Artificial Intelligence in European Urban Governance	2022
UT	Laura Çami	1	confirmed	University of Tirana	Artificial intelligence; Choice of law; International law; Interpretation (philosophy); Law; Law and economics; Legislation; Political science	W4377080381	The Impact of AI on Determining the Applicable Law in Cross-Border Disputes Under the Rome II Regulation	2023
UT	Av. Xhon Skënderi	1	confirmed	University of Tirana	Artificial intelligence; Choice of law; International law; Interpretation (philosophy); Law; Law and economics; Legislation; Political science	W4377080381	The Impact of AI on Determining the Applicable Law in Cross-Border Disputes Under the Rome II Regulation	2023
UT	Blerim Rexha	1	unconfirmed	University of Tirana; University of Oslo; University of Prishtina	Artificial intelligence; Computer science; Data mining; Fingerprint (computing); Gradient boosting; Machine learning; Metadata; Network packet; Random forest; The Internet	W4386607180	Unveiling the Digital Fingerprints: Analysis of Internet attacks based on website fingerprints	2023
UT	Arbena Musa	1	unconfirmed	University of Tirana; University of Oslo; University of Prishtina	Artificial intelligence; Computer science; Data mining; Fingerprint (computing); Gradient boosting; Machine learning; Metadata; Network packet; Random forest; The Internet	W4386607180	Unveiling the Digital Fingerprints: Analysis of Internet attacks based on website fingerprints	2023
UT	Kamer Vishi	1	unconfirmed	University of Tirana; University of Oslo; University of Prishtina	Artificial intelligence; Computer science; Data mining; Fingerprint (computing); Gradient boosting; Machine learning; Metadata; Network packet; Random forest; The Internet	W4386607180	Unveiling the Digital Fingerprints: Analysis of Internet attacks based on website fingerprints	2023
UT	Edlira Martiri	1	unconfirmed	University of Tirana; University of Oslo; University of Prishtina	Artificial intelligence; Computer science; Data mining; Fingerprint (computing); Gradient boosting; Machine learning; Metadata; Network packet; Random forest; The Internet	W4386607180	Unveiling the Digital Fingerprints: Analysis of Internet attacks based on website fingerprints	2023
UT	Rezarta Shkurti	1	unconfirmed	University of Tirana; University of Medicine Tirana	Accounting; Business; Degree (music)	W4409274183	Empirical Study of the Degree of Knowledge of Standards and References in Financial Information - Case of Albania	2025
UT	ERNEST SHAHINI	1	confirmed	University of Tirana	Business; Computer science; Enterprise resource planning	W4409480397	AUTOMATING FINANCIAL AND OPERATIONALPROCESSES USING ERP SYSTEMS IN DEVELOPINGCOUNTRIES: TRENDS AND CHALLENGES	2024
UT	ANA KTONA	1	confirmed	University of Tirana	Business; Computer science; Enterprise resource planning	W4409480397	AUTOMATING FINANCIAL AND OPERATIONALPROCESSES USING ERP SYSTEMS IN DEVELOPINGCOUNTRIES: TRENDS AND CHALLENGES	2024
UT	Iris Shkelzen Berisha	1	confirmed	University of Tirana	Business; Data Protection Act 1998; General Data Protection Regulation; Information privacy; Information privacy law; Internet privacy; Legislation; Privacy by Design; Privacy law; Safeguarding	W7124704132	Personal data protection and privacy	2026
UT	Ela Podgorica Kerka	1	confirmed	University of Tirana	Business; Data Protection Act 1998; General Data Protection Regulation; Information privacy; Information privacy law; Internet privacy; Legislation; Privacy by Design; Privacy law; Safeguarding	W7124704132	Personal data protection and privacy	2026
UT	Melisa Meto	1	confirmed	University of Tirana	Artificial intelligence; Classifier (UML); Computer science; Data mining; Feature (linguistics); Feature selection; Interpretability; Machine learning; Pattern recognition (psychology); Random forest	W4414148337	Explainability in Microbiome-Based Models for CRC Prediction via Partial Dependence Plots	2025
UT	Hafsa Laçi	1	confirmed	University of Tirana	Artificial intelligence; Computer science; Data collection; Data mining; Data science; Image (mathematics); Pipeline (software); Process (computing); Relevance (law); Resource (disambiguation)	W4415268218	From Ultrasound Image Collection to De-identification and Re-identification: A Practical Pipeline	2025
